audit_date,data_as_of_date,live_verified_at,article_id,current_url,normalized_url,title,source_file,source_of_truth,tracked_in_git,content_source_type,build_managed,deployment_only,live_status,live_final_url,canonical_live,canonical_local,indexability_live,x_robots_tag,robots_meta,robots_txt_allowed,sitemap_status,internal_link_status,blog_index_status,metadata_registry_status,article_cluster,primary_intent,primary_query_family,secondary_query_family,query_family_evidence,product_cluster,recent_gsc_source,recent_clicks,recent_impressions,recent_ctr,recent_position,long_gsc_source,long_clicks,long_impressions,long_ctr,long_position,page_query_data_available,seo_opportunity_score,available_weight_percentage,seo_score_confidence,hypothesis_sales_potential,sales_evidence_type,sales_confidence,lifecycle_status,compliance_gate,seo_action,sales_action,cannibalization_cluster,cannibalization_confidence,proposed_winner,redirect_candidate_destination,backlink_data_available,retirement_confidence,stale_commercial_issue,commercial_value_type,current_blog_to_product_funnel,content_quality_flags,structured_data_status,structured_data_errors,priority,last_major_change_date,lock_status,next_review_date,manual_review_required,notes
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-and-blood-sugar-diabetes-research-2026,https://nutrithrive.com.au/blog/moringa-and-blood-sugar-diabetes-research-2026,https://nutrithrive.com.au/blog/moringa-and-blood-sugar-diabetes-research-2026,Moringa and Blood Sugar: What Research Shows,site/blog/moringa-and-blood-sugar-diabetes-research-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-and-blood-sugar-diabetes-research-2026,https://nutrithrive.com.au/blog/moringa-and-blood-sugar-diabetes-research-2026,https://nutrithrive.com.au/blog/moringa-and-blood-sugar-diabetes-research-2026,YES,,"index, follow",YES,PRESENT,11 incoming internal links,PRESENT,PRESENT,MORINGA,PROBLEM_SOLVING,Moringa and Blood Sugar: What Research Shows,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.4,45%,LOW,7.2,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,BLOCKED_PENDING_REVIEW,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-avocado-toast-recipe-anti-inflammatory-breakfast-2026,https://nutrithrive.com.au/blog/moringa-avocado-toast-recipe-anti-inflammatory-breakfast-2026,https://nutrithrive.com.au/blog/moringa-avocado-toast-recipe-anti-inflammatory-breakfast-2026,Moringa Avocado Toast (5-Minute Recipe),site/blog/moringa-avocado-toast-recipe-anti-inflammatory-breakfast-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-avocado-toast-recipe-anti-inflammatory-breakfast-2026,https://nutrithrive.com.au/blog/moringa-avocado-toast-recipe-anti-inflammatory-breakfast-2026,https://nutrithrive.com.au/blog/moringa-avocado-toast-recipe-anti-inflammatory-breakfast-2026,YES,,"index, follow",YES,PRESENT,7 incoming internal links,PRESENT,PRESENT,MORINGA,PROBLEM_SOLVING,Moringa Avocado Toast (5-Minute Recipe),DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,5.0,0.0,7.0,DATA UNAVAILABLE,,,,,NO,7.5,65%,MEDIUM,7.3,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-before-after-workout-timing-guide-2026,https://nutrithrive.com.au/blog/moringa-before-after-workout-timing-guide-2026,https://nutrithrive.com.au/blog/moringa-before-after-workout-timing-guide-2026,Moringa Before or After Workout? Timing Guide (Australia),site/blog/moringa-before-after-workout-timing-guide-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-before-after-workout-timing-guide-2026,https://nutrithrive.com.au/blog/moringa-before-after-workout-timing-guide-2026,https://nutrithrive.com.au/blog/moringa-before-after-workout-timing-guide-2026,YES,,"index, follow",YES,PRESENT,5 incoming internal links,PRESENT,PRESENT,MORINGA,INFORMATIONAL,Moringa Before or After Workout? Timing Guide (Australia),DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.2,45%,LOW,7.4,INTENT_HYPOTHESIS_ONLY,LOW,LOW_PRIORITY,REVIEW_REQUIRED,No active work,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P3,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-benefits-for-women-comprehensive-2026,https://nutrithrive.com.au/blog/moringa-benefits-for-women-comprehensive-2026,https://nutrithrive.com.au/blog/moringa-benefits-for-women-comprehensive-2026,"Moringa Benefits for Women: Iron, Hormones & Skin",site/blog/moringa-benefits-for-women-comprehensive-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-benefits-for-women-comprehensive-2026,https://nutrithrive.com.au/blog/moringa-benefits-for-women-comprehensive-2026,https://nutrithrive.com.au/blog/moringa-benefits-for-women-comprehensive-2026,YES,,"index, follow",YES,PRESENT,29 incoming internal links,PRESENT,PRESENT,MORINGA,COMMERCIAL_RESEARCH,"Moringa Benefits for Women: Iron, Hormones & Skin",DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.4,45%,LOW,7.2,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,BLOCKED_PENDING_REVIEW,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-brands-comparison-australia-2026,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,Best Moringa Brands Australia 2026 Compared,site/blog/moringa-brands-comparison-australia-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,YES,,"index, follow",YES,PRESENT,27 incoming internal links,PRESENT,PRESENT,MORINGA,COMPARISON,Best Moringa Brands Australia 2026 Compared,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,14.0,0.0,7.14,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),6.0,188.0,0.0319,7.73,NO,7.4,65%,MEDIUM,8.1,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,CLEAR,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,NO,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-calm-mind-stress-brain-fog-cortisol-science-2026,https://nutrithrive.com.au/blog/moringa-calm-mind-stress-brain-fog-cortisol-science-2026,https://nutrithrive.com.au/blog/moringa-calm-mind-stress-brain-fog-cortisol-science-2026,"Moringa, Cortisol & Brain Fog: What Science Says",site/blog/moringa-calm-mind-stress-brain-fog-cortisol-science-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-calm-mind-stress-brain-fog-cortisol-science-2026,https://nutrithrive.com.au/blog/moringa-calm-mind-stress-brain-fog-cortisol-science-2026,https://nutrithrive.com.au/blog/moringa-calm-mind-stress-brain-fog-cortisol-science-2026,YES,,"index, follow",YES,PRESENT,9 incoming internal links,PRESENT,PRESENT,MORINGA,PROBLEM_SOLVING,"Moringa, Cortisol & Brain Fog: What Science Says",DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,DATA UNAVAILABLE,,,,,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),0.0,1.0,0.0,18.0,NO,6.6,65%,MEDIUM,7.0,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-capsules-vs-powder-which-is-better-2026,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,Moringa Powder vs Capsules: Which Should You Buy?,site/blog/moringa-capsules-vs-powder-which-is-better-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,https://nutrithrive.com.au/blog/moringa-capsules-vs-powder-which-is-better-2026,YES,,"index, follow",YES,PRESENT,28 incoming internal links,PRESENT,PRESENT,MORINGA,COMPARISON,Moringa Powder vs Capsules: Which Should You Buy?,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,19.0,0.0,9.05,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),0.0,31.0,0.0,9.71,NO,8.0,65%,MEDIUM,7.6,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,Chemist Warehouse Moringa vs NutriThrive Powder,site/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,https://nutrithrive.com.au/blog/moringa-chemist-warehouse-vs-nutrithrive-quality-test-2025,YES,,"index, follow",YES,PRESENT,28 incoming internal links,PRESENT,PRESENT,MORINGA,COMPARISON,Chemist Warehouse Moringa vs NutriThrive Powder,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),1.0,55.0,0.0182,4.49,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),1.0,42.0,0.023799999999999998,4.81,NO,7.6,65%,MEDIUM,7.9,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,CLEAR,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,NO,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-detox-what-is-real-2026,https://nutrithrive.com.au/blog/moringa-detox-what-is-real-2026,https://nutrithrive.com.au/blog/moringa-detox-what-is-real-2026,Moringa Detox Claims: Fact-Checked,site/blog/moringa-detox-what-is-real-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-detox-what-is-real-2026,https://nutrithrive.com.au/blog/moringa-detox-what-is-real-2026,https://nutrithrive.com.au/blog/moringa-detox-what-is-real-2026,YES,,"index, follow",YES,PRESENT,6 incoming internal links,PRESENT,PRESENT,MORINGA,INFORMATIONAL,Moringa Detox Claims: Fact-Checked,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.2,45%,LOW,7.4,INTENT_HYPOTHESIS_ONLY,LOW,LOW_PRIORITY,REVIEW_REQUIRED,No active work,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P3,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-energy-bites-kids-lunchbox-recipe-australia-2026,https://nutrithrive.com.au/blog/moringa-energy-bites-kids-lunchbox-recipe-australia-2026,https://nutrithrive.com.au/blog/moringa-energy-bites-kids-lunchbox-recipe-australia-2026,Moringa Energy Bites (Kids' Lunchbox Recipe),site/blog/moringa-energy-bites-kids-lunchbox-recipe-australia-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-energy-bites-kids-lunchbox-recipe-australia-2026,https://nutrithrive.com.au/blog/moringa-energy-bites-kids-lunchbox-recipe-australia-2026,https://nutrithrive.com.au/blog/moringa-energy-bites-kids-lunchbox-recipe-australia-2026,YES,,"index, follow",YES,PRESENT,7 incoming internal links,PRESENT,PRESENT,MORINGA,PROBLEM_SOLVING,Moringa Energy Bites (Kids' Lunchbox Recipe),DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.4,45%,LOW,7.2,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,BLOCKED_PENDING_REVIEW,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-energy-what-happens-week-by-week-2026,https://nutrithrive.com.au/blog/moringa-energy-what-happens-week-by-week-2026,https://nutrithrive.com.au/blog/moringa-energy-what-happens-week-by-week-2026,Moringa for Energy: A Week-by-Week Timeline,site/blog/moringa-energy-what-happens-week-by-week-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-energy-what-happens-week-by-week-2026,https://nutrithrive.com.au/blog/moringa-energy-what-happens-week-by-week-2026,https://nutrithrive.com.au/blog/moringa-energy-what-happens-week-by-week-2026,YES,,"index, follow",YES,PRESENT,10 incoming internal links,PRESENT,PRESENT,MORINGA,PROBLEM_SOLVING,Moringa for Energy: A Week-by-Week Timeline,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.6,45%,LOW,7.4,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-face-mask-australia-glow-ritual,https://nutrithrive.com.au/blog/moringa-face-mask-australia-glow-ritual,https://nutrithrive.com.au/blog/moringa-face-mask-australia-glow-ritual,Moringa Face Mask Australia: The 3-Minute Green Glow Ritual,site/blog/moringa-face-mask-australia-glow-ritual.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-face-mask-australia-glow-ritual,https://nutrithrive.com.au/blog/moringa-face-mask-australia-glow-ritual,https://nutrithrive.com.au/blog/moringa-face-mask-australia-glow-ritual,YES,,"index, follow",YES,PRESENT,4 incoming internal links,PRESENT,PRESENT,MORINGA,PROBLEM_SOLVING,Moringa Face Mask Australia: The 3-Minute Green Glow Ritual,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.8,45%,LOW,7.6,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,CLEAR,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,NO,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-for-anxiety-stress-evidence-2026,https://nutrithrive.com.au/blog/moringa-for-anxiety-stress-evidence-2026,https://nutrithrive.com.au/blog/moringa-for-anxiety-stress-evidence-2026,Moringa for Anxiety. What the Evidence Shows (2026 Guide),site/blog/moringa-for-anxiety-stress-evidence-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-for-anxiety-stress-evidence-2026,https://nutrithrive.com.au/blog/moringa-for-anxiety-stress-evidence-2026,https://nutrithrive.com.au/blog/moringa-for-anxiety-stress-evidence-2026,YES,,"index, follow",YES,PRESENT,7 incoming internal links,PRESENT,PRESENT,MORINGA,INFORMATIONAL,Moringa for Anxiety. What the Evidence Shows (2026 Guide),DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,2.0,0.0,10.5,DATA UNAVAILABLE,,,,,NO,6.2,65%,MEDIUM,6.9,INTENT_HYPOTHESIS_ONLY,LOW,LOW_PRIORITY,BLOCKED_PENDING_REVIEW,No active work,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P3,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-for-breastfeeding-milk-supply-2026,https://nutrithrive.com.au/blog/moringa-for-breastfeeding-milk-supply-2026,https://nutrithrive.com.au/blog/moringa-for-breastfeeding-milk-supply-2026,Moringa While Breastfeeding: What Evidence Says (Australia),site/blog/moringa-for-breastfeeding-milk-supply-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-for-breastfeeding-milk-supply-2026,https://nutrithrive.com.au/blog/moringa-for-breastfeeding-milk-supply-2026,https://nutrithrive.com.au/blog/moringa-for-breastfeeding-milk-supply-2026,YES,,"index, follow",YES,PRESENT,8 incoming internal links,PRESENT,PRESENT,MORINGA,PROBLEM_SOLVING,Moringa While Breastfeeding: What Evidence Says (Australia),DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,3.0,0.0,8.67,DATA UNAVAILABLE,,,,,NO,7.2,65%,MEDIUM,7.0,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,BLOCKED_PENDING_REVIEW,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-for-cholesterol-heart-health-research-2026,https://nutrithrive.com.au/blog/moringa-for-cholesterol-heart-health-research-2026,https://nutrithrive.com.au/blog/moringa-for-cholesterol-heart-health-research-2026,Moringa for Cholesterol. What the Research Says (2026),site/blog/moringa-for-cholesterol-heart-health-research-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-for-cholesterol-heart-health-research-2026,https://nutrithrive.com.au/blog/moringa-for-cholesterol-heart-health-research-2026,https://nutrithrive.com.au/blog/moringa-for-cholesterol-heart-health-research-2026,YES,,"index, follow",YES,PRESENT,5 incoming internal links,PRESENT,PRESENT,MORINGA,INFORMATIONAL,Moringa for Cholesterol. What the Research Says (2026),DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,5.0,0.0,12.2,DATA UNAVAILABLE,,,,,NO,6.4,65%,MEDIUM,7.1,INTENT_HYPOTHESIS_ONLY,LOW,LOW_PRIORITY,BLOCKED_PENDING_REVIEW,No active work,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P3,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-for-hair-growth-eating-evidence-2026,https://nutrithrive.com.au/blog/moringa-for-hair-growth-eating-evidence-2026,https://nutrithrive.com.au/blog/moringa-for-hair-growth-eating-evidence-2026,Moringa for Hair Growth: What Evidence Shows,site/blog/moringa-for-hair-growth-eating-evidence-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-for-hair-growth-eating-evidence-2026,https://nutrithrive.com.au/blog/moringa-for-hair-growth-eating-evidence-2026,https://nutrithrive.com.au/blog/moringa-for-hair-growth-eating-evidence-2026,YES,,"index, follow",YES,PRESENT,7 incoming internal links,PRESENT,PRESENT,MORINGA,PROBLEM_SOLVING,Moringa for Hair Growth: What Evidence Shows,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,9.0,0.0,30.89,DATA UNAVAILABLE,,,,,NO,6.5,65%,MEDIUM,7.4,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-for-high-blood-pressure-hypertension-2026,https://nutrithrive.com.au/blog/moringa-for-high-blood-pressure-hypertension-2026,https://nutrithrive.com.au/blog/moringa-for-high-blood-pressure-hypertension-2026,Moringa and Blood Pressure: The Evidence,site/blog/moringa-for-high-blood-pressure-hypertension-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-for-high-blood-pressure-hypertension-2026,https://nutrithrive.com.au/blog/moringa-for-high-blood-pressure-hypertension-2026,https://nutrithrive.com.au/blog/moringa-for-high-blood-pressure-hypertension-2026,YES,,"index, follow",YES,PRESENT,5 incoming internal links,PRESENT,PRESENT,MORINGA,INFORMATIONAL,Moringa and Blood Pressure: The Evidence,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.1,45%,LOW,7.2,INTENT_HYPOTHESIS_ONLY,LOW,LOW_PRIORITY,BLOCKED_PENDING_REVIEW,No active work,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P3,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-for-inflammation-anti-inflammatory-research-2026,https://nutrithrive.com.au/blog/moringa-for-inflammation-anti-inflammatory-research-2026,https://nutrithrive.com.au/blog/moringa-for-inflammation-anti-inflammatory-research-2026,Moringa and Inflammation: The Research,site/blog/moringa-for-inflammation-anti-inflammatory-research-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-for-inflammation-anti-inflammatory-research-2026,https://nutrithrive.com.au/blog/moringa-for-inflammation-anti-inflammatory-research-2026,https://nutrithrive.com.au/blog/moringa-for-inflammation-anti-inflammatory-research-2026,YES,,"index, follow",YES,PRESENT,12 incoming internal links,PRESENT,PRESENT,MORINGA,INFORMATIONAL,Moringa and Inflammation: The Research,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,2.0,0.0,32.5,DATA UNAVAILABLE,,,,,NO,5.8,65%,MEDIUM,7.1,INTENT_HYPOTHESIS_ONLY,LOW,LOW_PRIORITY,REVIEW_REQUIRED,No active work,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P3,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
